customer_id,package_type,open_status,service_type,phone_service,tenure_months,monthly_charges
2690-DVRVK,一年合约,在网,未开通互联网,已开通电话,5,20.55
5688-KZTSN,月付套餐,已流失,未开通互联网,已开通电话,15,20
1270-XKUCC,两年合约,在网,未开通互联网,已开通电话,30,19.7
0334-ZFJSR,一年合约,在网,宽带 DSL,已开通电话,55,66.05
2894-QOJRX,月付套餐,已流失,宽带 DSL,未开通电话,25,34
5747-PMBSQ,月付套餐,已流失,光纤,已开通电话,10,92.5
5583-EJXRD,两年合约,在网,宽带 DSL,未开通电话,44,54.05
4565-EVZMJ,一年合约,在网,宽带 DSL,已开通电话,47,58.9
3143-JQEGI,月付套餐,已流失,光纤,已开通电话,13,88.35
6386-SZZKH,两年合约,已流失,光纤,已开通电话,49,107.95
3327-YBAKM,一年合约,在网,光纤,已开通电话,64,96.9
9441-QHEVC,月付套餐,在网,未开通互联网,已开通电话,1,19.1
6705-LNMDD,月付套餐,在网,宽带 DSL,已开通电话,20,50
2580-ASVVY,两年合约,在网,宽带 DSL,未开通电话,37,45.4
3370-GQEAL,月付套餐,在网,光纤,已开通电话,30,85.45
5032-USPKF,一年合约,在网,宽带 DSL,已开通电话,38,84.1
2982-IHMFT,月付套餐,已流失,光纤,已开通电话,1,74.45
3521-SYVOR,月付套餐,已流失,宽带 DSL,已开通电话,37,64.75
4254-QPEDE,两年合约,在网,宽带 DSL,未开通电话,52,66.25
6283-GITPX,两年合约,在网,宽带 DSL,已开通电话,71,76.9
9526-JAWYF,月付套餐,已流失,光纤,已开通电话,26,89.8
0771-CHWSK,两年合约,在网,宽带 DSL,已开通电话,66,74.6
9788-HNGUT,两年合约,在网,光纤,已开通电话,72,116.95
9495-REDIY,一年合约,在网,宽带 DSL,未开通电话,25,40.65
5375-XLDOF,两年合约,在网,光纤,已开通电话,69,114.35
1172-VIYBP,两年合约,在网,宽带 DSL,已开通电话,53,69.7
5649-VUKMC,一年合约,已流失,光纤,已开通电话,12,95.5
6559-PDZLR,月付套餐,在网,光纤,已开通电话,26,98.65
8992-OBVDG,月付套餐,在网,宽带 DSL,已开通电话,21,61.65
4273-MBHYA,月付套餐,在网,光纤,已开通电话,1,89.35
4724-WXVWF,月付套餐,在网,光纤,已开通电话,48,95.4
5701-GUXDC,一年合约,在网,宽带 DSL,未开通电话,26,35.4
1460-UZPRJ,两年合约,在网,未开通互联网,已开通电话,60,19.95
6082-GLJIX,月付套餐,在网,未开通互联网,已开通电话,18,19.25
5143-EGQFK,月付套餐,已流失,宽带 DSL,未开通电话,10,29.65
4919-IKATY,月付套餐,已流失,光纤,已开通电话,5,84.5
2495-TTHBQ,一年合约,在网,未开通互联网,已开通电话,4,20.4
0485-ZBSLN,两年合约,在网,未开通互联网,已开通电话,65,24.75
3810-PJUHR,两年合约,在网,未开通互联网,已开通电话,70,25.35
9050-QLROH,月付套餐,已流失,光纤,已开通电话,18,90.7
0847-HGRML,两年合约,在网,未开通互联网,已开通电话,62,20
8232-CTLKO,两年合约,在网,宽带 DSL,已开通电话,66,59.75
9227-YBAXE,两年合约,在网,宽带 DSL,已开通电话,65,82.5
6168-WFVVF,月付套餐,已流失,光纤,已开通电话,3,70.3
9860-LISIZ,月付套餐,在网,未开通互联网,已开通电话,34,20.35
0112-QAWRZ,月付套餐,在网,光纤,已开通电话,16,90.8
0877-SDMBN,一年合约,已流失,光纤,已开通电话,54,103.95
2786-GCDPI,月付套餐,在网,光纤,已开通电话,50,104.95
4043-MKDTV,两年合约,在网,光纤,已开通电话,71,105.25
8065-YKXKD,月付套餐,已流失,光纤,已开通电话,10,74.75
9637-EIHEQ,月付套餐,已流失,宽带 DSL,已开通电话,1,50.8
9229-RQABD,一年合约,在网,未开通互联网,已开通电话,18,23.75
8313-KTIHG,月付套餐,在网,宽带 DSL,已开通电话,4,61.3
5320-BRKGK,两年合约,在网,宽带 DSL,已开通电话,58,75.8
6284-KMNUF,一年合约,在网,光纤,已开通电话,56,98
9689-PTNPG,月付套餐,已流失,光纤,已开通电话,2,80.25
9465-RWMXL,月付套餐,已流失,光纤,已开通电话,32,78.9
6229-UOLQL,一年合约,在网,宽带 DSL,未开通电话,56,52
2362-IBOOY,月付套餐,已流失,光纤,已开通电话,36,84.75
3137-LUPIX,月付套餐,在网,宽带 DSL,已开通电话,4,64.4
0843-WTBXE,月付套餐,已流失,光纤,已开通电话,53,85.45
6143-JQKEA,月付套餐,在网,宽带 DSL,已开通电话,10,45.8
8676-OOQEJ,月付套餐,在网,宽带 DSL,未开通电话,4,30.5
5515-IDEJJ,月付套餐,已流失,未开通互联网,已开通电话,1,19.9
9701-CDXHR,月付套餐,在网,光纤,已开通电话,51,69.15
7450-NWRTR,月付套餐,已流失,光纤,已开通电话,12,99.45
8124-NZVGJ,一年合约,在网,宽带 DSL,未开通电话,6,49.25
2162-FRZAA,两年合约,在网,宽带 DSL,未开通电话,63,39.35
5376-DEQCP,月付套餐,已流失,光纤,已开通电话,1,70.6
5118-MUEYH,月付套餐,在网,光纤,已开通电话,48,105.1
9095-HFAFX,月付套餐,已流失,光纤,已开通电话,5,81
5627-TVBPP,一年合约,在网,未开通互联网,已开通电话,35,20.1
2379-ENZGV,月付套餐,已流失,光纤,已开通电话,6,84.85
3936-QQFLL,月付套餐,在网,未开通互联网,已开通电话,2,19.75
2589-AYCRP,一年合约,在网,未开通互联网,已开通电话,50,19.75
4067-HLYQI,月付套餐,在网,光纤,已开通电话,33,70.4
5124-EOGYE,两年合约,在网,未开通互联网,已开通电话,31,20.45
5057-RKGLH,两年合约,在网,未开通互联网,已开通电话,9,20.35
0292-WEGCH,月付套餐,在网,宽带 DSL,已开通电话,54,86.2
8910-ICHIU,一年合约,在网,光纤,已开通电话,46,95.65
4097-YODCF,一年合约,在网,光纤,已开通电话,34,103.8
9715-WZCLW,两年合约,在网,光纤,已开通电话,71,97.2
9786-YWNHU,两年合约,在网,宽带 DSL,已开通电话,63,63.55
6407-GSJNL,两年合约,在网,未开通互联网,已开通电话,51,24.95
6005-OBZPH,月付套餐,已流失,光纤,已开通电话,26,89.15
4049-ZPALD,两年合约,在网,光纤,已开通电话,64,99
7932-WPTDS,月付套餐,已流失,宽带 DSL,未开通电话,1,24.8
3733-UOCWF,一年合约,在网,光纤,已开通电话,61,85.55
6833-JMZYP,月付套餐,在网,光纤,已开通电话,15,94
2722-VOJQL,一年合约,已流失,光纤,已开通电话,64,105.65
1310-QRITU,月付套餐,在网,宽带 DSL,已开通电话,18,50.3
8961-QDZZJ,一年合约,在网,光纤,已开通电话,57,95
9715-SBVSU,两年合约,在网,宽带 DSL,已开通电话,14,61.4
8490-BXHEO,月付套餐,在网,光纤,已开通电话,18,80.55
7173-TETGO,两年合约,在网,光纤,已开通电话,72,78.5
7929-SKFGK,两年合约,在网,光纤,已开通电话,70,114.3
2300-RQGOI,两年合约,在网,未开通互联网,已开通电话,38,20.05
3563-SVYLG,两年合约,在网,宽带 DSL,已开通电话,68,62.65
5228-EXCET,月付套餐,已流失,光纤,已开通电话,13,80.85
6435-VWCCY,两年合约,在网,光纤,已开通电话,65,92.7
4998-IKFSE,月付套餐,在网,光纤,已开通电话,30,100.45
8630-QSGXK,两年合约,在网,宽带 DSL,已开通电话,51,75.2
2455-USLMV,月付套餐,在网,光纤,已开通电话,31,84.75
7394-FKDNK,月付套餐,已流失,光纤,已开通电话,9,89.45
9488-FVZCC,两年合约,在网,宽带 DSL,已开通电话,72,79.5
6331-LWDTQ,月付套餐,已流失,宽带 DSL,已开通电话,10,72.15
5995-WWKKG,一年合约,在网,未开通互联网,已开通电话,37,19.8
1597-FZREH,月付套餐,已流失,宽带 DSL,已开通电话,2,76.4
7879-CGSFV,一年合约,在网,光纤,已开通电话,55,100.9
9921-EZKBY,月付套餐,在网,光纤,已开通电话,33,95.3
7432-FFVAR,一年合约,在网,光纤,已开通电话,46,90.95
7246-ZGQDF,月付套餐,在网,宽带 DSL,已开通电话,1,54.5
7000-WCEVQ,月付套餐,已流失,宽带 DSL,已开通电话,20,61.6
0727-IWKVK,月付套餐,已流失,光纤,已开通电话,9,79.9
5959-BELXA,月付套餐,已流失,光纤,已开通电话,32,96.15
4456-RHSNB,月付套餐,在网,宽带 DSL,已开通电话,19,49.6
3512-IZIKN,两年合约,已流失,宽带 DSL,已开通电话,70,65.3
2481-SBOYW,两年合约,在网,未开通互联网,已开通电话,61,25
7109-MFBYV,月付套餐,在网,宽带 DSL,已开通电话,26,45.45
1833-TCXKK,月付套餐,在网,光纤,已开通电话,45,107.75
1832-PEUTS,两年合约,在网,光纤,已开通电话,62,89.1
6141-OOXUQ,月付套餐,已流失,未开通互联网,已开通电话,1,19.65
8660-BUETV,月付套餐,在网,宽带 DSL,已开通电话,3,44.75
0580-PIQHM,一年合约,在网,光纤,已开通电话,41,101.6
5696-CEIQJ,两年合约,在网,光纤,已开通电话,67,103.15
7503-ZGUZJ,月付套餐,已流失,光纤,已开通电话,1,84.65
1696-HXOWK,一年合约,在网,光纤,已开通电话,71,95.65
3026-ATZYV,一年合约,在网,宽带 DSL,已开通电话,37,75.1
4012-YCFAI,两年合约,在网,宽带 DSL,已开通电话,60,61.35
2506-TNFCO,月付套餐,已流失,光纤,已开通电话,1,69.55
9970-QBCDA,月付套餐,在网,未开通互联网,已开通电话,6,19.7
8718-PTMEZ,月付套餐,已流失,宽带 DSL,未开通电话,13,31.05
9496-IVVRP,月付套餐,在网,宽带 DSL,已开通电话,11,51
2207-OBZNX,月付套餐,已流失,宽带 DSL,已开通电话,7,51
2657-VPXTA,月付套餐,在网,光纤,已开通电话,10,88.85
6551-VLJMV,两年合约,在网,未开通互联网,已开通电话,34,20.05
1221-GHZEP,两年合约,在网,宽带 DSL,已开通电话,62,65.1
9289-LBQVU,一年合约,在网,宽带 DSL,已开通电话,64,70.15
6142-VSJQO,月付套餐,已流失,宽带 DSL,已开通电话,1,44.35
3458-IDMFK,两年合约,在网,未开通互联网,已开通电话,25,20.75
6933-FHBZC,一年合约,在网,宽带 DSL,已开通电话,26,56.05
0221-NAUXK,一年合约,在网,未开通互联网,已开通电话,10,19.95
9770-KXGQU,一年合约,在网,光纤,已开通电话,53,98.6
6437-UKHMV,月付套餐,已流失,光纤,已开通电话,7,79.7
6538-POCHL,月付套餐,在网,光纤,已开通电话,33,79
6726-NNFWD,两年合约,在网,光纤,已开通电话,71,89.45
3002-WQZWT,月付套餐,在网,光纤,已开通电话,29,74.2
4277-UDIEF,月付套餐,在网,宽带 DSL,已开通电话,24,81
1208-NBVFH,月付套餐,在网,宽带 DSL,已开通电话,20,49.6
4912-PIGUY,月付套餐,在网,光纤,已开通电话,1,84.6
1114-CENIM,月付套餐,已流失,宽带 DSL,已开通电话,54,55
6060-DRTNL,月付套餐,已流失,光纤,已开通电话,5,84.85
2725-TTRIQ,两年合约,在网,宽带 DSL,已开通电话,72,84.2
3374-TTZTK,两年合约,在网,光纤,已开通电话,52,106.3
8990-ZXLSU,月付套餐,在网,光纤,已开通电话,9,69.05
2275-RBYQS,月付套餐,在网,宽带 DSL,已开通电话,1,45.4
8473-VUVJN,月付套餐,已流失,光纤,已开通电话,1,73.65
6289-CPNLD,一年合约,已流失,宽带 DSL,已开通电话,33,73.9
5536-SLHPM,月付套餐,已流失,光纤,已开通电话,55,77.75
4419-UJMUS,两年合约,在网,光纤,已开通电话,69,99.35
7794-JASDG,月付套餐,在网,宽带 DSL,已开通电话,1,50.75
7609-YBPXG,两年合约,在网,宽带 DSL,已开通电话,54,87.1
5519-TEEUH,一年合约,在网,未开通互联网,已开通电话,33,20.15
7856-GANIL,一年合约,在网,光纤,已开通电话,45,98.7
0804-XBFBV,月付套餐,在网,宽带 DSL,未开通电话,11,25.2
2676-OXPPQ,月付套餐,在网,宽带 DSL,已开通电话,6,55.7
3703-TTEPD,月付套餐,在网,宽带 DSL,已开通电话,21,65.35
2799-TSLAG,两年合约,在网,未开通互联网,已开通电话,65,25.3
0196-VULGZ,月付套餐,已流失,光纤,已开通电话,6,84.35
8837-VVWLQ,月付套餐,已流失,光纤,已开通电话,8,84.95
2696-NARTR,月付套餐,已流失,光纤,已开通电话,11,73.85
2208-NKVVH,两年合约,在网,未开通互联网,已开通电话,43,24.25
7614-QVWQL,一年合约,已流失,宽带 DSL,未开通电话,49,51.8
1976-CFOCS,月付套餐,已流失,宽带 DSL,已开通电话,1,46
4631-OACRM,月付套餐,已流失,光纤,已开通电话,15,79.4
7139-JZFVG,两年合约,在网,宽带 DSL,已开通电话,60,60.5
4987-GQWPO,月付套餐,在网,宽带 DSL,未开通电话,17,25.1
3755-JBMNH,月付套餐,已流失,光纤,已开通电话,16,71.8
1757-TCATG,一年合约,在网,未开通互联网,已开通电话,35,20.05
6345-ULYRW,一年合约,已流失,光纤,已开通电话,44,88.4
4776-XSKYQ,一年合约,在网,宽带 DSL,未开通电话,12,30.25
8048-DSDFQ,月付套餐,在网,未开通互联网,已开通电话,1,20.2
5753-QQWPW,一年合约,在网,宽带 DSL,已开通电话,28,59.9
6010-DDPPW,两年合约,在网,未开通互联网,已开通电话,70,25.15
1809-DMJHQ,月付套餐,已流失,宽带 DSL,已开通电话,5,46
6693-FRIRW,月付套餐,在网,光纤,已开通电话,18,101.3
6586-MYGKD,两年合约,在网,宽带 DSL,已开通电话,70,76.95
3173-NVMPX,月付套餐,在网,宽带 DSL,已开通电话,9,55.3
0248-PGHBZ,两年合约,在网,光纤,已开通电话,67,92.45
0623-GDISB,月付套餐,在网,宽带 DSL,已开通电话,1,48.45
2892-GESUL,两年合约,在网,未开通互联网,已开通电话,18,19.35
6923-EFPNL,月付套餐,已流失,宽带 DSL,已开通电话,4,51.75
7472-EQOAV,一年合约,在网,光纤,已开通电话,71,86.7
9574-RKJIF,月付套餐,已流失,光纤,已开通电话,30,94.4
2043-WVTQJ,月付套餐,在网,宽带 DSL,已开通电话,1,55.7
8034-RYTVV,一年合约,在网,光纤,已开通电话,55,84.25
3863-QSTYI,月付套餐,在网,宽带 DSL,已开通电话,59,64.65
2619-WFQWU,月付套餐,已流失,光纤,已开通电话,1,70.15
5044-LRQAQ,月付套餐,在网,光纤,已开通电话,7,69.2
1716-LSAMB,两年合约,在网,宽带 DSL,已开通电话,45,54.65
1333-PBMXB,一年合约,在网,未开通互联网,已开通电话,54,24.75
6546-OPBBH,一年合约,在网,未开通互联网,已开通电话,51,23.95
5985-BEHZK,一年合约,在网,光纤,已开通电话,72,105
9127-QRZMH,一年合约,在网,宽带 DSL,已开通电话,44,59.85
5919-VCZYM,月付套餐,在网,未开通互联网,已开通电话,2,20.05
9644-KVCNC,一年合约,在网,光纤,已开通电话,66,92.15
2137-DQMEV,一年合约,在网,宽带 DSL,未开通电话,68,44.8
8174-LNWMW,两年合约,在网,未开通互联网,已开通电话,31,20.9
9279-CJEOJ,月付套餐,在网,光纤,已开通电话,21,95.4
7964-VEXDG,月付套餐,在网,光纤,已开通电话,21,80.35
2404-JIBFC,两年合约,在网,宽带 DSL,已开通电话,55,85.1
0778-NELLA,月付套餐,已流失,宽带 DSL,未开通电话,9,34.7
8029-XYPWT,两年合约,在网,光纤,已开通电话,71,115.05
4614-NUVZD,月付套餐,已流失,光纤,已开通电话,1,81.1
4632-PAOYU,一年合约,在网,未开通互联网,已开通电话,22,19.95
3803-KMQFW,月付套餐,已流失,未开通互联网,已开通电话,1,20.55
6804-GDMOI,两年合约,已流失,光纤,已开通电话,61,106.6
2990-OGYTD,两年合约,在网,宽带 DSL,已开通电话,67,86.15
6646-JPPHA,月付套餐,在网,光纤,已开通电话,14,78.85
9572-MTILT,月付套餐,已流失,光纤,已开通电话,59,106.75
7658-UYUQS,月付套餐,在网,光纤,已开通电话,21,86.55
7880-XSOJX,月付套餐,在网,宽带 DSL,未开通电话,4,42.4
9611-CTWIH,月付套餐,已流失,光纤,已开通电话,3,89.45
4589-IUAJB,两年合约,在网,未开通互联网,已开通电话,70,24.25
0329-GTIAJ,月付套餐,已流失,光纤,已开通电话,3,97.9
8746-BFOAJ,一年合约,在网,未开通互联网,已开通电话,21,20.5
8457-XIGKN,月付套餐,在网,未开通互联网,已开通电话,20,19.6
6072-NUQCB,一年合约,在网,未开通互联网,已开通电话,22,20.25
6629-CZTTH,月付套餐,已流失,宽带 DSL,已开通电话,1,55.7
8838-GPHZP,两年合约,在网,未开通互联网,已开通电话,63,20.6
8750-QWZAJ,两年合约,在网,未开通互联网,已开通电话,70,19.8
5364-EVNIB,月付套餐,已流失,光纤,已开通电话,13,79.8
6918-UMQCG,月付套餐,在网,光纤,已开通电话,5,80.2
0675-NCDYU,两年合约,在网,光纤,已开通电话,72,116.4
6339-DKLMK,月付套餐,在网,宽带 DSL,未开通电话,13,31.65
1346-PJWTK,月付套餐,在网,光纤,已开通电话,61,94.15
5088-QZLRL,月付套餐,在网,未开通互联网,已开通电话,1,20.65
8023-QHAIO,月付套餐,在网,光纤,已开通电话,56,76.85
4397-FRLTA,月付套餐,在网,未开通互联网,已开通电话,4,20.15
3057-VJJQE,两年合约,在网,宽带 DSL,已开通电话,35,55.25
5087-SUURX,月付套餐,已流失,宽带 DSL,未开通电话,18,39.05
2302-OUZXB,两年合约,在网,宽带 DSL,已开通电话,72,82.15
8133-ANHHJ,一年合约,在网,光纤,已开通电话,49,103
2270-CHBFN,月付套餐,在网,光纤,已开通电话,44,95.1
0013-EXCHZ,月付套餐,已流失,光纤,已开通电话,3,83.9
5982-FPVQN,月付套餐,在网,光纤,已开通电话,37,95.15
9107-UKCKY,一年合约,在网,宽带 DSL,已开通电话,61,79.8
4654-ULTTN,两年合约,在网,宽带 DSL,已开通电话,70,74.8
5550-VFRLC,月付套餐,已流失,光纤,已开通电话,1,69.85
5546-BYZSM,月付套餐,在网,未开通互联网,已开通电话,41,20.45
1492-KGETH,一年合约,在网,宽带 DSL,已开通电话,70,78.35
4929-BSTRX,月付套餐,已流失,宽带 DSL,已开通电话,1,53.55
4163-HFTUK,一年合约,在网,未开通互联网,已开通电话,51,19.1
8215-NGSPE,两年合约,在网,未开通互联网,已开通电话,42,20
2225-ZRGSG,两年合约,已流失,光纤,已开通电话,70,93.9
8859-YSTWS,一年合约,在网,未开通互联网,已开通电话,48,19.95
5271-YNWVR,两年合约,已流失,光纤,已开通电话,68,113.15
7601-DHFWZ,两年合约,在网,未开通互联网,已开通电话,48,24
2657-ALMWY,月付套餐,已流失,光纤,已开通电话,26,84.95
6330-JKLPC,月付套餐,已流失,光纤,已开通电话,11,80.5
4667-OHGKG,月付套餐,已流失,未开通互联网,已开通电话,1,19.3
1998-VHJHK,一年合约,在网,未开通互联网,已开通电话,27,19.15
1707-HABPF,一年合约,在网,光纤,已开通电话,46,91.3
1660-HSOOQ,月付套餐,已流失,宽带 DSL,已开通电话,1,49.65
7253-UVNDW,两年合约,已流失,宽带 DSL,已开通电话,46,54.35
0487-VVUVK,月付套餐,在网,未开通互联网,已开通电话,25,19.15
7228-OMTPN,月付套餐,已流失,光纤,已开通电话,4,88.45
5063-IUOKK,两年合约,在网,未开通互联网,已开通电话,13,19.75
4508-OEBEY,一年合约,在网,宽带 DSL,已开通电话,31,75.5
0027-KWYKW,月付套餐,在网,光纤,已开通电话,23,83.75
2308-STERM,月付套餐,在网,未开通互联网,已开通电话,2,19.4
5982-XMDEX,两年合约,在网,未开通互联网,已开通电话,65,26.5
6284-AHOOQ,月付套餐,已流失,光纤,已开通电话,22,90.5
6051-PTVNS,一年合约,在网,未开通互联网,已开通电话,55,19.15
2344-JMOGN,月付套餐,已流失,光纤,已开通电话,9,94.85
3799-ISUZQ,月付套餐,已流失,光纤,已开通电话,7,69.95
2877-VDUER,一年合约,在网,宽带 DSL,未开通电话,35,40.9
9152-AMKAK,两年合约,在网,宽带 DSL,已开通电话,6,80.25
1794-HBQTJ,月付套餐,已流失,宽带 DSL,已开通电话,1,48.6
9432-VOFYX,月付套餐,在网,光纤,已开通电话,17,70.8
8049-WJCLQ,月付套餐,在网,宽带 DSL,已开通电话,10,60.2
6586-PSJOX,一年合约,在网,宽带 DSL,已开通电话,15,55.2
